date,item_name,category,qty_sold,gross_revenue,day_of_week,dow_num
2026-04-15,Chicken Lollypop 3pc,chicken,4,800.0,Wednesday,2
2026-04-15,Chicken Lollypop 6pc,chicken,14,4550.0,Wednesday,2
2026-04-15,Chota CB Biryani,biryani,5,850.0,Wednesday,2
2026-04-15,Chota Mutton Bir,other,4,1120.0,Wednesday,2
2026-04-15,Chota Sp Biryani,biryani,2,340.0,Wednesday,2
2026-04-15,Cool Drink 250ml,beverage,29,580.0,Wednesday,2
2026-04-15,Curd,dairy,10,310.0,Wednesday,2
2026-04-15,Curd Rice,rice,16,1258.0,Wednesday,2
2026-04-15,Egg Fried Rice,rice,2,386.0,Wednesday,2
2026-04-15,Fish Curry Small,seafood,2,460.0,Wednesday,2
2026-04-15,Fish Roast Large,seafood,2,600.0,Wednesday,2
2026-04-15,Kadai Chicken BL,chicken,3,921.0,Wednesday,2
2026-04-15,Lassi Sweet,beverage,5,325.0,Wednesday,2
2026-04-15,Methi Chaman,other,6,1440.0,Wednesday,2
2026-04-15,Miwater .500Ml,beverage,32,320.0,Wednesday,2
2026-04-15,Mlwater Lt,beverage,62,1240.0,Wednesday,2
2026-04-15,Mogalai Biryani,biryani,2,632.0,Wednesday,2
2026-04-15,Mushroom Curry,other,4,840.0,Wednesday,2
2026-04-15,Mushuroom Biryani,biryani,2,458.0,Wednesday,2
2026-04-15,Mutton Curry (L),other,2,880.0,Wednesday,2
2026-04-15,Mutton Fry Piece Biryani,biryani,6,2292.0,Wednesday,2
2026-04-15,Paneer,dairy,65,210.0,Wednesday,2
2026-04-15,Paneer Butter Masala,dairy,11,2420.0,Wednesday,2
2026-04-15,Plain Non,bread,2,80.0,Wednesday,2
2026-04-15,Plain Rice,other,25,1200.0,Wednesday,2
2026-04-15,Prawns Biryani,biryani,5,1535.0,Wednesday,2
2026-04-15,Prawns Fried Rice,rice,2,540.0,Wednesday,2
2026-04-15,Prwans Fry,other,2,672.0,Wednesday,2
2026-04-15,Pulka,other,28,336.0,Wednesday,2
2026-04-15,Roti,bread,29,870.0,Wednesday,2
2026-04-15,Soda .750Ml,other,2,36.0,Wednesday,2
2026-04-15,Sp Chicken Biryani,biryani,28,7476.0,Wednesday,2
2026-04-15,Sp Family Pack,family_pack,8,4560.0,Wednesday,2
2026-04-15,Spl Fish Curry,seafood,3,1050.0,Wednesday,2
2026-04-15,Tandoori Chicken Full,chicken,2,980.0,Wednesday,2
2026-04-15,Vanilla Ice Cream,ice_cream,2,198.0,Wednesday,2
2026-04-15,Veg Biryani,biryani,4,744.0,Wednesday,2
2026-04-15,Veg Fried Rice,rice,2,328.0,Wednesday,2
2026-04-15,Veg Sweet Corn Soup,soup,2,260.0,Wednesday,2
2026-04-16,Aditya Spl Biryani,biryani,1,353.0,Thursday,3
2026-04-16,American Nuts Ice Cream,ice_cream,1,150.0,Thursday,3
2026-04-16,Anjeerbadam Ice Cream,ice_cream,1,150.0,Thursday,3
2026-04-16,Belgom Chocolate Ice Cream,ice_cream,6,780.0,Thursday,3
2026-04-16,Black Current Ice Cream,ice_cream,2,260.0,Thursday,3
2026-04-16,Boiled Egg,egg,1,35.0,Thursday,3
2026-04-16,Bulter Chicken Bl,chicken,2,614.0,Thursday,3
2026-04-16,Butter Milk,other,2,90.0,Thursday,3
2026-04-16,Butter Naan,bread,24,1200.0,Thursday,3
2026-04-16,Butter Roti,bread,4,140.0,Thursday,3
2026-04-16,Butterscotch Ice Cream,ice_cream,2,240.0,Thursday,3
2026-04-16,CDB Family Pack,family_pack,1,555.0,Thursday,3
2026-04-16,Cashewnut Biryani,biryani,1,229.0,Thursday,3
2026-04-16,Chicken 555 Bl,chicken,1,335.0,Thursday,3
2026-04-16,Chicken 65 BL,chicken,1,278.0,Thursday,3
2026-04-16,Chicken Dum Biryani,biryani,11,2838.0,Thursday,3
2026-04-16,Chicken Fry Bl,chicken,2,556.0,Thursday,3
2026-04-16,Chicken Fry Piece Biryani,biryani,7,1806.0,Thursday,3
2026-04-16,Chicken Hot N Sour,chicken,3,450.0,Thursday,3
2026-04-16,Chicken Lollypop 6pc,chicken,7,2275.0,Thursday,3
2026-04-16,Chicken Lollypop Biryani,biryani,3,1005.0,Thursday,3
2026-04-16,Chilli Chicken BL,chicken,3,834.0,Thursday,3
2026-04-16,Chilli Paneer,dairy,2,420.0,Thursday,3
2026-04-16,Chota CB Biryani,biryani,2,340.0,Thursday,3
2026-04-16,Cool Drink 250ml,beverage,17,340.0,Thursday,3
2026-04-16,Crispy Corn,other,2,320.0,Thursday,3
2026-04-16,Curd,dairy,3,93.0,Thursday,3
2026-04-16,Curd Rice,rice,13,988.0,Thursday,3
2026-04-16,Egg Burzi,other,5,650.0,Thursday,3
2026-04-16,Garlic Non,bread,2,140.0,Thursday,3
2026-04-16,Gobi,starter,65,170.0,Thursday,3
2026-04-16,Methi Chaman,other,4,960.0,Thursday,3
2026-04-16,Mi.Water .500Ml,beverage,23,230.0,Thursday,3
2026-04-16,Miwater Lt,beverage,27,540.0,Thursday,3
2026-04-16,Murgi Masala B,other,4,1264.0,Thursday,3
2026-04-16,Mutton Soup,soup,4,780.0,Thursday,3
2026-04-16,Palak Paneer,dairy,5,1050.0,Thursday,3
2026-04-16,Pista Ice Cream,ice_cream,2,240.0,Thursday,3
2026-04-16,Plain Rice,other,9,432.0,Thursday,3
2026-04-16,Pulka,other,58,696.0,Thursday,3
2026-04-16,Roti,bread,23,690.0,Thursday,3
2026-04-16,Sp Chicken Biryani,biryani,20,5340.0,Thursday,3
2026-04-16,Sp Family Pack,family_pack,2,1140.0,Thursday,3
2026-04-16,Spl Fish Curry,seafood,3,1050.0,Thursday,3
2026-04-16,Veg Biryani,biryani,2,344.0,Thursday,3
2026-04-16,Veg Fried Rice,rice,2,328.0,Thursday,3
2026-04-17,Andhra Chicken BL,chicken,1,316.0,Friday,4
2026-04-17,Baby Corn 65,starter,1,200.0,Friday,4
2026-04-17,Belgom Chocolate Ice Cream,ice_cream,1,130.0,Friday,4
2026-04-17,Biryani Rice,biryani,2,324.0,Friday,4
2026-04-17,Boild Veg,other,1,110.0,Friday,4
2026-04-17,Boiled Egg,egg,5,175.0,Friday,4
2026-04-17,Butter Naan,bread,18,900.0,Friday,4
2026-04-17,Butterscotch Ice Cream,ice_cream,3,360.0,Friday,4
2026-04-17,CDB Family Pack,family_pack,2,1110.0,Friday,4
2026-04-17,Cashewnut Bir (F)Pack,starter,1,480.0,Friday,4
2026-04-17,Cashewnut Biryani,biryani,2,458.0,Friday,4
2026-04-17,Cashewnut Curry,starter,5,1200.0,Friday,4
2026-04-17,Cashewnut Fry,starter,1,240.0,Friday,4
2026-04-17,Cashewnut Paneer Biryani,biryani,1,250.0,Friday,4
2026-04-17,Cashewnut Panner Curry,starter,1,250.0,Friday,4
2026-04-17,Cashewnut Tomato,starter,1,240.0,Friday,4
2026-04-17,Chi Loly Pop (B),other,1,325.0,Friday,4
2026-04-17,Chicken 65 BL,chicken,5,1390.0,Friday,4
2026-04-17,Chicken Curry (B),chicken,3,750.0,Friday,4
2026-04-17,Chicken Drums (B),chicken,2,690.0,Friday,4
2026-04-17,Chicken Dum Biryani,biryani,16,4128.0,Friday,4
2026-04-17,Chicken Fry Piece Biryani,biryani,6,1548.0,Friday,4
2026-04-17,Chicken Lollypop 3pc,chicken,5,1000.0,Friday,4
2026-04-17,Chicken Lollypop 6pc,chicken,13,4225.0,Friday,4
2026-04-17,Chicken Lollypop Biryani,biryani,2,670.0,Friday,4
2026-04-17,Chilli Chicken BL,chicken,2,556.0,Friday,4
2026-04-17,Chota CB Biryani,biryani,3,510.0,Friday,4
2026-04-17,Cool Drink 250ml,beverage,41,820.0,Friday,4
2026-04-17,Curd,dairy,6,186.0,Friday,4
2026-04-17,Curd Rice,rice,9,684.0,Friday,4
2026-04-17,Egg Fried Rice,rice,2,386.0,Friday,4
2026-04-17,Fish Apollo,seafood,2,692.0,Friday,4
2026-04-17,Fish Curry Small,seafood,2,460.0,Friday,4
2026-04-17,Fish Roast Large,seafood,2,600.0,Friday,4
2026-04-17,Gobi 65,starter,2,340.0,Friday,4
2026-04-17,Gobi Fried Rice,rice,3,570.0,Friday,4
2026-04-17,Kadai Chicken BL,chicken,2,614.0,Friday,4
2026-04-17,Loose Prawns,seafood,3,1038.0,Friday,4
2026-04-17,Mi.Water .500Ml,beverage,14,140.0,Friday,4
2026-04-17,Mi.Water Lt,beverage,62,1240.0,Friday,4
2026-04-17,Murgi Masala B,other,2,632.0,Friday,4
2026-04-17,Mutton Curry (S),other,3,1050.0,Friday,4
2026-04-17,Mutton Fry Piece Biryani,biryani,5,1910.0,Friday,4
2026-04-17,Palak Paneer,dairy,2,420.0,Friday,4
2026-04-17,Panner Biryani,biryani,4,916.0,Friday,4
2026-04-17,Plain Rice,other,10,480.0,Friday,4
2026-04-17,Pulka,other,29,348.0,Friday,4
2026-04-17,R R Chicken Bl,chicken,2,650.0,Friday,4
2026-04-17,Roti,bread,22,660.0,Friday,4
2026-04-17,Soda 750Ml,other,4,72.0,Friday,4
2026-04-17,Sp Chicken Biryani,biryani,18,4806.0,Friday,4
2026-04-17,Sp Chicken Fried Rice,chicken,2,556.0,Friday,4
2026-04-17,Sp Family Pack,family_pack,2,1140.0,Friday,4
2026-04-17,Veg Biryani,biryani,3,516.0,Friday,4
2026-04-18,American Nuts Ice Cream,ice_cream,1,150.0,Saturday,5
2026-04-18,Anjeerbadam Ice Cream,ice_cream,1,150.0,Saturday,5
2026-04-18,Baby Corn 65,starter,1,200.0,Saturday,5
2026-04-18,Baby Corn Manchuria,starter,1,200.0,Saturday,5
2026-04-18,Belgom Chocolate Ice Cream,ice_cream,5,650.0,Saturday,5
2026-04-18,Biryani Rice,biryani,2,324.0,Saturday,5
2026-04-18,Black Current Ice Cream,ice_cream,1,130.0,Saturday,5
2026-04-18,Boiled Egg,egg,4,140.0,Saturday,5
2026-04-18,Butter Naan,bread,38,1900.0,Saturday,5
2026-04-18,Butter Roti,bread,1,35.0,Saturday,5
2026-04-18,Butterscotch Ice Cream,ice_cream,4,480.0,Saturday,5
2026-04-18,Cashewnut Biryani,biryani,1,229.0,Saturday,5
2026-04-18,Cashewnut Chicken Bl,chicken,1,326.0,Saturday,5
2026-04-18,Cashewnut Curry,starter,6,1440.0,Saturday,5
2026-04-18,Cashewnut Fry,starter,1,240.0,Saturday,5
2026-04-18,Cashewnut Panner Curry,starter,2,500.0,Saturday,5
2026-04-18,Cashewnut Tomato,starter,1,240.0,Saturday,5
2026-04-18,Cashw Nut Fried Rice,rice,2,440.0,Saturday,5
2026-04-18,Chicken Dum Biryani,biryani,10,2580.0,Saturday,5
2026-04-18,Chicken Fry Piece Biryani,biryani,7,1806.0,Saturday,5
2026-04-18,Chicken Lollypop 3pc,chicken,2,400.0,Saturday,5
2026-04-18,Chicken Lollypop 6pc,chicken,6,1950.0,Saturday,5
2026-04-18,Chicken Lollypop Biryani,biryani,4,1340.0,Saturday,5
2026-04-18,Chilli Chicken BL,chicken,4,1112.0,Saturday,5
2026-04-18,Chilli Mushuroom,other,2,400.0,Saturday,5
2026-04-18,Chota CB Biryani,biryani,5,850.0,Saturday,5
2026-04-18,Chota Cdb Biryani,biryani,2,340.0,Saturday,5
2026-04-18,Cool Drink 250ml,beverage,37,740.0,Saturday,5
2026-04-18,Crispy Corn,other,2,320.0,Saturday,5
2026-04-18,Curd,dairy,5,155.0,Saturday,5
2026-04-18,Curd Rice,rice,9,684.0,Saturday,5
2026-04-18,Fish Apollo,seafood,3,1038.0,Saturday,5
2026-04-18,Fish Curry Small,seafood,3,690.0,Saturday,5
2026-04-18,Lassi Sweet,beverage,8,520.0,Saturday,5
2026-04-18,Methi Chaman,other,6,1440.0,Saturday,5
2026-04-18,Mi.Water Lt,beverage,58,1160.0,Saturday,5
2026-04-18,Miwater .500Ml,beverage,8,80.0,Saturday,5
2026-04-18,Mix Veg Curry,other,3,570.0,Saturday,5
2026-04-18,Murgi Masala B,other,2,632.0,Saturday,5
2026-04-18,Mushroom,other,65,200.0,Saturday,5
2026-04-18,Mushroom Curry,other,2,420.0,Saturday,5
2026-04-18,Mushuroom Biryani,biryani,4,916.0,Saturday,5
2026-04-18,Mutton Fry Piece Biryani,biryani,7,2674.0,Saturday,5
2026-04-18,Paneer Butter Masala,dairy,5,1100.0,Saturday,5
2026-04-18,Panner Biryani,biryani,2,458.0,Saturday,5
2026-04-18,Panner Mejestick,other,3,690.0,Saturday,5
2026-04-18,Plain Rice,other,9,432.0,Saturday,5
2026-04-18,Prawns Biryani,biryani,5,1535.0,Saturday,5
2026-04-18,Pulka,other,39,468.0,Saturday,5
2026-04-18,Roti,bread,33,990.0,Saturday,5
2026-04-18,Soda .750Ml,other,6,108.0,Saturday,5
2026-04-18,Sp Chicken Biryani,biryani,21,5607.0,Saturday,5
2026-04-18,Spl Fish Curry,seafood,2,700.0,Saturday,5
2026-04-18,Spl Veg Biryani,biryani,2,440.0,Saturday,5
2026-04-18,Tandoori Kabab Full,other,2,690.0,Saturday,5
2026-04-18,To Day Spl Chi (Bl),other,2,740.0,Saturday,5
2026-04-18,Veg Biryani,biryani,4,688.0,Saturday,5
2026-04-18,Veg Fried Rice,rice,4,656.0,Saturday,5
2026-04-18,Veg Sweet Corn Soup,soup,3,390.0,Saturday,5
2026-04-19,Aditya Spl Biryani,biryani,1,353.0,Sunday,6
2026-04-19,American Nuts Ice Cream,ice_cream,3,450.0,Sunday,6
2026-04-19,Anjeerbadam Ice Cream,ice_cream,2,300.0,Sunday,6
2026-04-19,Baby Corn Manchuria,starter,1,200.0,Sunday,6
2026-04-19,Black Current Ice Cream,ice_cream,1,130.0,Sunday,6
2026-04-19,Black Current Milk Shake,beverage,1,150.0,Sunday,6
2026-04-19,Butter Chicken BL,chicken,3,921.0,Sunday,6
2026-04-19,Butter Milk,other,2,90.0,Sunday,6
2026-04-19,Butter Naan,bread,43,2150.0,Sunday,6
2026-04-19,Butterscotch Ice Cream,ice_cream,1,120.0,Sunday,6
2026-04-19,Cashewnut Biryani,biryani,2,458.0,Sunday,6
2026-04-19,Cashewnut Curry,starter,3,720.0,Sunday,6
2026-04-19,Cashewnut Fry,starter,1,240.0,Sunday,6
2026-04-19,Cashewnut Mushuram Curry,starter,1,340.0,Sunday,6
2026-04-19,Cashewnut Paneer Biryani,biryani,1,250.0,Sunday,6
2026-04-19,Cashewnut Panner Curry,starter,1,250.0,Sunday,6
2026-04-19,Cashewnut Tomato,starter,2,480.0,Sunday,6
2026-04-19,Cashw Nut Fried Rice,rice,2,440.0,Sunday,6
2026-04-19,Chicken 65 BL,chicken,2,556.0,Sunday,6
2026-04-19,Chicken Curry (B),chicken,2,500.0,Sunday,6
2026-04-19,Chicken Curry Bl,chicken,3,864.0,Sunday,6
2026-04-19,Chicken Drums (B),chicken,3,1035.0,Sunday,6
2026-04-19,Chicken Dum Biryani,biryani,13,3354.0,Sunday,6
2026-04-19,Chicken Fry (B),chicken,2,520.0,Sunday,6
2026-04-19,Chicken Fry Piece Biryani,biryani,23,5934.0,Sunday,6
2026-04-19,Chicken Hot N Sour,chicken,3,450.0,Sunday,6
2026-04-19,Chicken Lollypop 3pc,chicken,5,1000.0,Sunday,6
2026-04-19,Chicken Lollypop 6pc,chicken,8,2600.0,Sunday,6
2026-04-19,Chicken Lollypop Biryani,biryani,2,670.0,Sunday,6
2026-04-19,Chilli Chicken BL,chicken,5,1390.0,Sunday,6
2026-04-19,Chota Sp Biryani,biryani,3,510.0,Sunday,6
2026-04-19,Cool Drink 250ml,beverage,41,820.0,Sunday,6
2026-04-19,Curd,dairy,8,248.0,Sunday,6
2026-04-19,Curd Rice,rice,12,932.0,Sunday,6
2026-04-19,Egg,other,65,180.0,Sunday,6
2026-04-19,Egg Burzi,other,2,260.0,Sunday,6
2026-04-19,Fish Apollo,seafood,2,692.0,Sunday,6
2026-04-19,Fish Curry Small,seafood,2,460.0,Sunday,6
2026-04-19,Garlic Non,bread,2,140.0,Sunday,6
2026-04-19,Gobi 65,starter,1,170.0,Sunday,6
2026-04-19,Gobi Manchuria,starter,2,340.0,Sunday,6
2026-04-19,Kadai Chicken (B),chicken,3,840.0,Sunday,6
2026-04-19,Lassi Salt,beverage,2,130.0,Sunday,6
2026-04-19,Lassi Sweet,beverage,4,260.0,Sunday,6
2026-04-19,Masala Kulcha,other,2,140.0,Sunday,6
2026-04-19,Methi Chaman,other,3,720.0,Sunday,6
2026-04-19,Mi.Water .500Ml,beverage,21,210.0,Sunday,6
2026-04-19,Miwater Lt,beverage,48,960.0,Sunday,6
2026-04-19,Mix Veg Curry,other,2,380.0,Sunday,6
2026-04-19,Mushroom Curry,other,2,420.0,Sunday,6
2026-04-19,Mushuroom Biryani,biryani,2,458.0,Sunday,6
2026-04-19,Mutton Curry (L),other,4,1760.0,Sunday,6
2026-04-19,Mutton Fry Piece Biryani,biryani,7,2674.0,Sunday,6
2026-04-19,Palak Curry,other,2,300.0,Sunday,6
2026-04-19,Paneer,dairy,555,240.0,Sunday,6
2026-04-19,Paneer 65,starter,2,420.0,Sunday,6
2026-04-19,Paneer Butter Masala,dairy,7,1540.0,Sunday,6
2026-04-19,Panner Biryani,biryani,3,687.0,Sunday,6
2026-04-19,Plain Rice,other,8,384.0,Sunday,6
2026-04-19,Prawns Biryani,biryani,2,614.0,Sunday,6
2026-04-19,Pulka,other,53,636.0,Sunday,6
2026-04-19,Roti,bread,36,1080.0,Sunday,6
2026-04-19,Soda 750Ml,other,6,108.0,Sunday,6
2026-04-19,Sp Chicken Biryani,biryani,27,7209.0,Sunday,6
2026-04-19,Sp Chicken Fried Rice,chicken,5,1390.0,Sunday,6
2026-04-19,Sp Family Pack,family_pack,6,3420.0,Sunday,6
2026-04-19,Spl Fish Curry,seafood,6,2100.0,Sunday,6
2026-04-19,Spl Veg Biryani,biryani,2,440.0,Sunday,6
2026-04-19,Tandoori Chicken Half,chicken,3,915.0,Sunday,6
2026-04-19,To Day Spl Chi (Bl),other,3,1110.0,Sunday,6
2026-04-19,To Day Spl Tikka,other,2,690.0,Sunday,6
2026-04-19,Today Spl Chicken Biryani,biryani,5,1900.0,Sunday,6
2026-04-19,Veg Biryani,biryani,8,1376.0,Sunday,6
2026-04-19,Veg Sweet Corn Soup,soup,5,650.0,Sunday,6
2026-04-19,Zeera Rice,other,3,489.0,Sunday,6
2026-04-20,American Nuts Ice Cream,ice_cream,2,300.0,Monday,0
2026-04-20,Andhra Chicken BL,chicken,1,316.0,Monday,0
2026-04-20,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Monday,0
2026-04-20,Biryani Rice,biryani,4,648.0,Monday,0
2026-04-20,Black Current Ice Cream,ice_cream,1,130.0,Monday,0
2026-04-20,Boiled Egg,egg,2,70.0,Monday,0
2026-04-20,Bulter Chicken Bl,chicken,3,921.0,Monday,0
2026-04-20,Bulter Non,bread,36,1800.0,Monday,0
2026-04-20,Butterscotch Ice Cream,ice_cream,2,240.0,Monday,0
2026-04-20,CB Family Pack,family_pack,2,1150.0,Monday,0
2026-04-20,CDB Family Pack,family_pack,2,1110.0,Monday,0
2026-04-20,Cashewnut Biryani,biryani,2,458.0,Monday,0
2026-04-20,Cashewnut Curry,starter,2,480.0,Monday,0
2026-04-20,Cashewnut Fry,starter,1,240.0,Monday,0
2026-04-20,Cashewnut Tomato,starter,1,240.0,Monday,0
2026-04-20,Chicken Curry (B),chicken,2,500.0,Monday,0
2026-04-20,Chicken Dum Biryani,biryani,10,2580.0,Monday,0
2026-04-20,Chicken Egg Drop Bl,chicken,3,975.0,Monday,0
2026-04-20,Chicken Fried Rice,chicken,2,478.0,Monday,0
2026-04-20,Chicken Fry Piece Biryani,biryani,18,4644.0,Monday,0
2026-04-20,Chicken Lollypop 3pc,chicken,2,400.0,Monday,0
2026-04-20,Chicken Lollypop 6pc,chicken,6,1950.0,Monday,0
2026-04-20,Chicken Lollypop Biryani,biryani,3,1005.0,Monday,0
2026-04-20,Chicken Majestic,chicken,1,315.0,Monday,0
2026-04-20,Chicken Manchow Soup,chicken,2,288.0,Monday,0
2026-04-20,Chilli Chicken BL,chicken,5,1390.0,Monday,0
2026-04-20,Chota Sp Biryani,biryani,3,510.0,Monday,0
2026-04-20,Cool Drink 250ml,beverage,31,620.0,Monday,0
2026-04-20,Curd,dairy,9,279.0,Monday,0
2026-04-20,Curd Rice,rice,9,692.0,Monday,0
2026-04-20,Egg Fried Rice,rice,3,579.0,Monday,0
2026-04-20,Gobi,starter,65,170.0,Monday,0
2026-04-20,Gobi Manchuria,starter,2,340.0,Monday,0
2026-04-20,Kadai Chicken BL,chicken,2,614.0,Monday,0
2026-04-20,Kalmi Biryani,biryani,2,670.0,Monday,0
2026-04-20,Lassi Sweet,beverage,3,195.0,Monday,0
2026-04-20,Methi Chaman,other,2,480.0,Monday,0
2026-04-20,Mi.Water .500Ml,beverage,9,90.0,Monday,0
2026-04-20,Mi.Water Lt,beverage,72,1440.0,Monday,0
2026-04-20,Mixed Fried Rice N V,rice,2,620.0,Monday,0
2026-04-20,Mushroom Curry,other,2,420.0,Monday,0
2026-04-20,Mutton Curry (L),other,3,1320.0,Monday,0
2026-04-20,Mutton Fry Piece Biryani,biryani,3,1146.0,Monday,0
2026-04-20,Paneer Butter Masala,dairy,3,660.0,Monday,0
2026-04-20,Panner Biryani,biryani,2,458.0,Monday,0
2026-04-20,Plain Rice,other,10,480.0,Monday,0
2026-04-20,Pulka,other,10,120.0,Monday,0
2026-04-20,Roti,bread,15,450.0,Monday,0
2026-04-20,Soda .750Ml,other,4,72.0,Monday,0
2026-04-20,Sp Chicken Biryani,biryani,25,6675.0,Monday,0
2026-04-20,Sp Chicken Fried Rice,chicken,3,834.0,Monday,0
2026-04-20,Spl Veg Biryani,biryani,2,440.0,Monday,0
2026-04-20,Tandoori Chicken Biryani,biryani,2,670.0,Monday,0
2026-04-20,Veg Biryani,biryani,3,516.0,Monday,0
2026-04-20,Veg Manchow Soup,soup,2,270.0,Monday,0
2026-04-21,Andhra Chicken BL,chicken,3,896.0,Tuesday,1
2026-04-21,Baby Corn 65,starter,1,200.0,Tuesday,1
2026-04-21,Baby Corn Pepper Salt,other,1,200.0,Tuesday,1
2026-04-21,Biryani Rice,biryani,3,486.0,Tuesday,1
2026-04-21,Black Current Ice Cream,ice_cream,2,260.0,Tuesday,1
2026-04-21,Butter Chicken BL,chicken,1,307.0,Tuesday,1
2026-04-21,Butter Naan,bread,21,1050.0,Tuesday,1
2026-04-21,Butter Roti,bread,3,105.0,Tuesday,1
2026-04-21,Butter Scotch Milk Shake,beverage,2,280.0,Tuesday,1
2026-04-21,Butterscotch Ice Cream,ice_cream,4,480.0,Tuesday,1
2026-04-21,Cashewnut Biryani,biryani,1,229.0,Tuesday,1
2026-04-21,Cashewnut Curry,starter,2,480.0,Tuesday,1
2026-04-21,Cashewnut Fry,starter,1,240.0,Tuesday,1
2026-04-21,Cashewnut Panner Curry,starter,1,250.0,Tuesday,1
2026-04-21,Chi Lolypop Pic,other,3,975.0,Tuesday,1
2026-04-21,Chicken 65 BL,chicken,3,834.0,Tuesday,1
2026-04-21,Chicken Corn Soup,chicken,1,150.0,Tuesday,1
2026-04-21,Chicken Curry (B),chicken,2,500.0,Tuesday,1
2026-04-21,Chicken Dum Biryani,biryani,12,3096.0,Tuesday,1
2026-04-21,Chicken Fry Bl,chicken,5,1390.0,Tuesday,1
2026-04-21,Chicken Fry Piece Biryani,biryani,19,4902.0,Tuesday,1
2026-04-21,Chicken Lollypop 3pc,chicken,8,1600.0,Tuesday,1
2026-04-21,Chicken Lollypop Biryani,biryani,4,1340.0,Tuesday,1
2026-04-21,Chilli Chicken BL,chicken,2,556.0,Tuesday,1
2026-04-21,Chota Sp Biryani,biryani,2,340.0,Tuesday,1
2026-04-21,Cool Drink 250ml,beverage,40,800.0,Tuesday,1
2026-04-21,Curd,dairy,4,124.0,Tuesday,1
2026-04-21,Curd Rice,rice,5,380.0,Tuesday,1
2026-04-21,Egg Biryani,biryani,2,384.0,Tuesday,1
2026-04-21,Egg Fried Rice,rice,3,579.0,Tuesday,1
2026-04-21,Gobi Manchuria,starter,2,340.0,Tuesday,1
2026-04-21,Lassi Sweet,beverage,4,260.0,Tuesday,1
2026-04-21,Loose Prawns,seafood,3,1038.0,Tuesday,1
2026-04-21,Mi.Water .500Ml,beverage,12,120.0,Tuesday,1
2026-04-21,Miwater Lt,beverage,48,960.0,Tuesday,1
2026-04-21,Moghalai Chicken Bl,chicken,2,652.0,Tuesday,1
2026-04-21,Murgi Masala B,other,2,632.0,Tuesday,1
2026-04-21,Mushuroom Fried Rice,rice,2,440.0,Tuesday,1
2026-04-21,Mutton Curry (L),other,3,1320.0,Tuesday,1
2026-04-21,Mutton Fry Piece Biryani,biryani,5,1910.0,Tuesday,1
2026-04-21,Paneer 65,starter,2,420.0,Tuesday,1
2026-04-21,Paneer Butter Masala,dairy,5,1100.0,Tuesday,1
2026-04-21,Panner Biryani,biryani,2,458.0,Tuesday,1
2026-04-21,Plain Rice,other,21,1008.0,Tuesday,1
2026-04-21,Prawns Biryani,biryani,5,1535.0,Tuesday,1
2026-04-21,Prawns Curry,seafood,5,1635.0,Tuesday,1
2026-04-21,Prwans Fry,other,3,1008.0,Tuesday,1
2026-04-21,Pulka,other,34,408.0,Tuesday,1
2026-04-21,Roti,bread,13,390.0,Tuesday,1
2026-04-21,Sp Chicken Biryani,biryani,39,10413.0,Tuesday,1
2026-04-21,Spl Fish Curry,seafood,5,1750.0,Tuesday,1
2026-04-21,Spl Veg Biryani,biryani,4,880.0,Tuesday,1
2026-04-21,Tandoori Chicken Half,chicken,2,610.0,Tuesday,1
2026-04-21,Tandoori Kabab Full,other,2,690.0,Tuesday,1
2026-04-22,Andhra Chicken BL,chicken,2,632.0,Wednesday,2
2026-04-22,Anjeerbadam Ice Crean,other,2,300.0,Wednesday,2
2026-04-22,Biryani Rice,biryani,1,162.0,Wednesday,2
2026-04-22,Bulter Non,bread,30,1500.0,Wednesday,2
2026-04-22,CB Family Pack,family_pack,2,1150.0,Wednesday,2
2026-04-22,CDB Family Pack,family_pack,2,1110.0,Wednesday,2
2026-04-22,Cashewnut Biryani,biryani,1,229.0,Wednesday,2
2026-04-22,Cashewnut Curry,starter,3,720.0,Wednesday,2
2026-04-22,Chi Lolypop Bir (F) Pack,other,1,660.0,Wednesday,2
2026-04-22,Chicken 555 Bl,chicken,2,670.0,Wednesday,2
2026-04-22,Chicken 65 BL,chicken,3,834.0,Wednesday,2
2026-04-22,Chicken Corn Soup,chicken,2,300.0,Wednesday,2
2026-04-22,Chicken Curry (B),chicken,3,750.0,Wednesday,2
2026-04-22,Chicken Curry Bl,chicken,7,288.0,Wednesday,2
2026-04-22,Chicken Dum Biryani,biryani,17,4386.0,Wednesday,2
2026-04-22,Chicken Egg Drop Bl,chicken,4,1300.0,Wednesday,2
2026-04-22,Chicken Fried Rice,chicken,1,239.0,Wednesday,2
2026-04-22,Chicken Fry Piece Biryani,biryani,14,3612.0,Wednesday,2
2026-04-22,Chicken Hot N Sour,chicken,3,450.0,Wednesday,2
2026-04-22,Chicken Lollypop 3pc,chicken,7,1400.0,Wednesday,2
2026-04-22,Chicken Lollypop 6pc,chicken,5,1625.0,Wednesday,2
2026-04-22,Chicken Lollypop Biryani,biryani,4,1340.0,Wednesday,2
2026-04-22,Chilli Chicken BL,chicken,2,556.0,Wednesday,2
2026-04-22,Cool Drink 250ml,beverage,35,700.0,Wednesday,2
2026-04-22,Curd,dairy,8,248.0,Wednesday,2
2026-04-22,Curd Rice,rice,12,912.0,Wednesday,2
2026-04-22,Egg Fried Rice,rice,3,579.0,Wednesday,2
